City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Kirgiz-Miyaki,RU,2022-09-18 22:59:38,53.6324,54.7979,63.59,63,100,10.74
283,Port Blair,IN,2022-09-18 22:59:39,11.6667,92.75,82.44,78,40,10.36
284,Yulara,AU,2022-09-18 22:59:39,-25.2406,130.9889,66.02,25,0,10.07
285,Namatanai,PG,2022-09-18 22:59:40,-3.6667,152.4333,82.08,75,93,6.4
286,Pisco,PE,2022-09-18 22:54:57,-13.7,-76.2167,64.45,77,0,8.05
287,Rodrigues Alves,BR,2022-09-18 22:59:42,-7.738,-72.6509,88.0,46,44,3.51
288,Carupano,VE,2022-09-18 22:59:42,10.6678,-63.2585,81.23,82,68,6.13
289,Manzanillo,CU,2022-09-18 22:59:43,20.3433,-77.1167,84.47,67,38,5.84
290,Bayanday,RU,2022-09-18 22:59:43,53.0661,105.5139,33.58,83,20,2.86
291,Vao,NC,2022-09-18 22:59:44,-22.6667,167.4833,73.38,73,100,11.88
292,Jalu,LY,2022-09-18 22:59:45,29.0331,21.5482,82.98,23,0,7.25
293,Cartagena,CO,2022-09-18 22:59:46,10.3997,-75.5144,76.62,94,75,6.91
294,Shalinskoye,RU,2022-09-18 22:59:46,55.7228,93.7594,39.04,86,82,5.1
295,Yadrin,RU,2022-09-18 22:59:47,55.9405,46.2062,60.06,93,98,12.57
296,Guangyuan,CN,2022-09-18 22:59:48,32.442,105.823,70.23,96,100,3.42
297,Esna,EG,2022-09-18 22:59:49,25.2934,32.554,78.82,21,0,5.59
298,Nyaunglebin,MM,2022-09-18 22:59:50,17.95,96.7333,74.39,94,97,3.27
299,Sao Gabriel Da Cachoeira,BR,2022-09-18 22:59:51,-0.1303,-67.0892,80.96,71,100,1.81
300,Komsomolskiy,UZ,2022-09-18 22:59:51,40.4272,71.7189,65.12,45,31,6.91
301,Grand Gaube,MU,2022-09-18 22:55:07,-20.0064,57.6608,72.0,73,2,7.0
302,Tuatapere,NZ,2022-09-18 22:59:06,-46.1333,167.6833,52.14,80,100,6.96
303,Gudari,IN,2022-09-18 22:59:54,19.35,83.7833,75.02,97,100,1.95
304,Lakatoro,VU,2022-09-18 22:59:54,-16.0999,167.4164,82.02,74,100,16.6
305,Bosaso,SO,2022-09-18 22:59:55,11.2842,49.1816,89.58,48,8,4.43
306,Polunochnoye,RU,2022-09-18 22:59:56,60.8697,60.4153,45.0,83,99,4.03
307,Korla,CN,2022-09-18 22:59:57,41.7597,86.1469,67.68,24,24,8.43
308,Yar-Sale,RU,2022-09-18 22:59:57,66.8333,70.8333,45.5,95,100,11.9
309,Cabo San Lucas,MX,2022-09-18 22:59:58,22.8909,-109.9124,93.61,75,90,11.9
310,Karla,EE,2022-09-18 22:59:59,59.3723,24.9275,48.97,100,75,0.0
311,Mehamn,NO,2022-09-18 23:00:01,71.0357,27.8492,44.55,100,75,16.11
312,Jhang,PK,2022-09-18 23:00:02,33.6748,72.6963,74.61,65,0,3.49
313,Salcininkai,LT,2022-09-18 23:00:04,54.3,25.3833,50.09,91,100,7.63
314,Aranos,NA,2022-09-18 23:00:05,-24.1333,19.1167,57.29,24,2,11.03
315,North Battleford,CA,2022-09-18 23:00:07,52.7834,-108.2847,68.4,30,19,12.84
316,Khandyga,RU,2022-09-18 23:00:07,62.6667,135.6,32.77,96,100,5.59
317,Hvide Sande,DK,2022-09-18 23:00:09,56.0045,8.1294,57.22,69,8,14.52
318,Kendal,GB,2022-09-18 23:01:10,54.3268,-2.7476,52.59,97,56,2.64
319,Lao Cai,VN,2022-09-18 23:01:11,22.4833,103.95,74.05,98,99,1.39
320,Olga,RU,2022-09-18 23:01:12,43.7444,135.2892,60.94,63,81,7.7
321,Pangody,RU,2022-09-18 23:01:14,65.85,74.4859,48.24,95,100,8.48
322,Kampene,CD,2022-09-18 23:01:15,-3.6,26.6667,66.94,99,100,3.67
323,Derzhavinsk,KZ,2022-09-18 23:01:16,51.1,66.3167,54.64,30,0,6.78
324,Altamont,US,2022-09-18 23:01:18,42.2068,-121.7372,67.77,38,94,3.0
325,Wajima,JP,2022-09-18 23:01:18,37.4,136.9,81.07,78,100,3.65
326,Vanavara,RU,2022-09-18 23:01:19,60.34,102.2797,43.63,99,100,5.48
327,Adrar,MR,2022-09-18 23:01:21,20.5022,-10.0711,88.59,26,68,7.92
328,Abu Zabad,SD,2022-09-18 23:01:21,12.35,29.25,77.9,72,87,7.9
329,Kaka,TM,2022-09-18 23:01:22,37.3482,59.6143,70.86,31,0,2.57
330,Muli,MV,2022-09-18 23:01:23,2.9167,73.5667,81.55,71,100,8.03
331,Mankono,CI,2022-09-18 23:01:24,8.0586,-6.1897,70.86,91,41,3.47
332,Kargil,IN,2022-09-18 23:01:25,34.5667,76.1,50.43,49,0,4.29
333,Mazamari,PE,2022-09-18 23:01:26,-11.3258,-74.5308,79.43,64,93,0.74
334,Tsogni,GA,2022-09-18 23:01:27,-2.7942,10.0988,74.32,88,100,6.17
335,Omboue,GA,2022-09-18 23:01:28,-1.5746,9.2618,76.14,84,94,7.31
336,Maanshan,CN,2022-09-18 23:01:29,31.6957,118.4983,70.18,84,22,9.37
337,Palauig,PH,2022-09-18 23:01:29,15.435,119.9045,79.86,82,85,8.72
338,Lasa,IT,2022-09-18 23:01:30,46.6166,10.7002,43.7,79,62,6.96
339,Nixa,US,2022-09-18 23:01:31,37.0434,-93.2944,90.36,59,44,5.99
340,Mnogovershinnyy,RU,2022-09-18 23:01:31,53.9353,139.9242,52.12,93,99,9.28
341,Xifeng,CN,2022-09-18 23:01:32,42.7372,124.7222,49.73,67,43,3.36
342,West Wendover,US,2022-09-18 23:01:32,40.7391,-114.0733,81.01,14,62,25.28
343,Ilulissat,GL,2022-09-18 23:01:33,69.2167,-51.1,37.42,100,100,1.14
344,Gamba,GA,2022-09-18 23:01:33,-2.65,10.0,75.11,87,100,6.46
345,Sakakah,SA,2022-09-18 23:01:09,29.9697,40.2064,83.91,16,0,6.98
346,Mananjary,MG,2022-09-18 23:01:33,-21.2167,48.3333,65.43,91,15,4.29
347,Meulaboh,ID,2022-09-18 23:01:34,4.1363,96.1285,74.35,85,91,2.55
348,Calabozo,VE,2022-09-18 23:01:35,8.9242,-67.4293,76.82,91,100,3.49
349,Touros,BR,2022-09-18 23:01:36,-5.1989,-35.4608,77.45,80,17,16.84
350,Ugoofaaru,MV,2022-09-18 23:01:37,5.6667,73.0,80.98,75,100,8.21
351,Sosnovo-Ozerskoye,RU,2022-09-18 23:01:38,52.5249,111.5418,28.85,71,2,5.14
352,Hargeysa,SO,2022-09-18 23:01:39,9.56,44.065,75.87,45,30,15.37
353,Wencheng,CN,2022-09-18 23:01:40,33.0559,113.7978,68.2,79,17,7.0
354,Kalmunai,LK,2022-09-18 23:01:41,7.4167,81.8167,79.2,78,100,4.05
355,Miles City,US,2022-09-18 23:01:43,46.4083,-105.8406,81.3,23,29,9.91
356,Bulawayo,ZW,2022-09-18 23:00:28,-20.15,28.5833,65.16,33,0,4.83
357,Antofagasta,CL,2022-09-18 23:00:07,-23.65,-70.4,59.07,72,4,8.43
358,Vila Franca Do Campo,PT,2022-09-18 23:01:45,37.7167,-25.4333,72.01,91,21,3.29
359,College,US,2022-09-18 23:01:46,64.8569,-147.8028,57.58,56,87,1.01
360,Lesozavodsk,RU,2022-09-18 23:01:46,45.4794,133.4244,51.53,77,0,15.7
361,Guapi,CO,2022-09-18 23:01:47,2.5708,-77.8854,75.47,92,87,6.42
362,Udobnaya,RU,2022-09-18 23:02:48,44.1932,41.5529,67.44,40,2,5.79
363,Petropavlovsk-Kamchatskiy,RU,2022-09-18 23:02:49,53.0452,158.6483,41.59,70,0,6.71
364,Te Anau,NZ,2022-09-18 23:00:57,-45.4167,167.7167,46.67,95,100,1.34
365,California City,US,2022-09-18 23:02:51,35.1258,-117.9859,78.94,31,0,21.85
366,Nisia Floresta,BR,2022-09-18 23:02:51,-6.0911,-35.2086,75.42,81,44,11.39
367,Beaverlodge,CA,2022-09-18 23:00:51,55.2166,-119.4361,56.1,61,100,8.28
368,Sayyan,YE,2022-09-18 23:02:52,15.1718,44.3244,65.59,44,95,7.0
369,Llaillay,CL,2022-09-18 23:02:53,-32.85,-70.9667,54.25,71,87,4.45
370,Mandalgovi,MN,2022-09-18 23:02:54,45.7625,106.2708,34.7,57,1,8.86
371,Tucuma,BR,2022-09-18 23:01:51,-0.1833,-50.05,79.95,76,81,9.28
372,Bambous Virieux,MU,2022-09-18 23:02:10,-20.3428,57.7575,71.85,73,40,11.5
373,Hervey Bay,AU,2022-09-18 23:02:57,-25.2986,152.8535,73.02,82,0,8.99
374,Iqaluit,CA,2022-09-18 23:01:18,63.7506,-68.5145,43.7,65,7,15.01
375,Sabya,SA,2022-09-18 23:02:58,17.1495,42.6254,88.57,73,32,5.93
376,Kuching,MY,2022-09-18 23:02:59,1.55,110.3333,75.42,94,40,1.14
377,Oranjestad,AW,2022-09-18 23:03:00,12.524,-70.027,84.29,76,70,10.94
378,Gondanglegi,ID,2022-09-18 23:03:01,-7.7479,112.0132,74.95,86,50,11.27
379,Acapulco,MX,2022-09-18 23:02:42,16.8634,-99.8901,77.97,89,99,7.34
380,Mangan,IN,2022-09-18 23:03:02,27.5167,88.5333,72.7,79,52,4.07
381,Arman,RU,2022-09-18 23:03:02,59.7,150.1667,47.07,69,100,5.17
382,Dunedin,NZ,2022-09-18 23:03:03,-45.8742,170.5036,50.81,83,100,6.33
383,Harrison,US,2022-09-18 23:03:05,30.4091,-89.0436,85.05,77,0,10.36
384,Haines Junction,CA,2022-09-18 23:03:06,60.7522,-137.5108,53.82,54,75,3.87
385,Sao Felix Do Xingu,BR,2022-09-18 23:03:07,-6.6447,-51.995,82.13,52,56,0.43
386,Igarka,RU,2022-09-18 23:03:08,67.4667,86.5833,42.58,91,98,11.5
387,Yeppoon,AU,2022-09-18 23:03:09,-23.1333,150.7333,71.38,75,1,3.4
388,Kilindoni,TZ,2022-09-18 23:03:10,-7.9139,39.6668,75.81,79,43,15.57
389,Hambantota,LK,2022-09-18 23:03:11,6.1241,81.1185,78.98,83,100,14.52
390,Aswan,EG,2022-09-18 23:03:12,24.0934,32.907,83.48,19,2,8.23
391,Varhaug,NO,2022-09-18 23:03:12,58.6147,5.6457,52.48,80,3,17.45
392,Goderich,CA,2022-09-18 23:03:13,43.7501,-81.7165,76.91,72,60,8.88
393,Gundlupet,IN,2022-09-18 23:03:14,11.8,76.6833,66.54,96,79,3.87
394,Huilong,CN,2022-09-18 23:03:15,31.8111,121.655,74.93,71,1,21.88
395,Mana,GF,2022-09-18 23:03:15,5.6592,-53.7767,80.58,79,85,12.59
396,Ipil,PH,2022-09-18 23:03:16,7.75,122.5167,79.03,82,77,2.86
397,Kieta,PG,2022-09-18 23:03:16,-6.2167,155.6333,82.87,76,100,7.14
398,Kyren,RU,2022-09-18 23:03:17,51.6828,102.1408,38.05,77,1,2.59
399,Ha Giang,VN,2022-09-18 23:03:17,22.8333,104.9833,75.0,95,99,1.9
400,Hobyo,SO,2022-09-18 23:03:18,5.3505,48.5268,76.3,82,84,23.94
401,Ventspils,LV,2022-09-18 23:03:18,57.3894,21.5606,53.53,87,75,5.75
402,Kabo,CF,2022-09-18 23:03:19,7.6994,18.629,69.06,97,30,1.92
403,Zhigalovo,RU,2022-09-18 23:03:19,54.8097,105.1578,35.33,93,99,2.48
404,Port Moresby,PG,2022-09-18 23:03:20,-9.4431,147.1797,82.04,72,83,3.67
405,Tilichiki,RU,2022-09-18 23:03:20,60.4667,166.1,44.02,51,0,8.63
406,Santa Gertrudis,MX,2022-09-18 23:03:20,19.7333,-99.3667,65.52,89,99,3.27
407,Mackay,AU,2022-09-18 23:02:31,-21.15,149.2,81.68,81,8,7.23
408,Palmer,US,2022-09-18 23:04:22,42.1584,-72.3287,77.32,68,75,6.91
409,San Javier,ES,2022-09-18 23:04:22,37.8063,-0.8374,78.51,62,40,14.97
410,Hilter,DE,2022-09-18 23:04:23,52.15,8.15,49.53,94,58,12.64
411,Kangaatsiaq,GL,2022-09-18 23:04:23,68.3065,-53.4641,39.02,91,92,13.49
412,Tortoli,IT,2022-09-18 23:04:24,39.9256,9.6572,65.89,55,36,5.41
413,San Cristobal,VE,2022-09-18 23:01:18,7.7669,-72.225,68.81,93,18,3.31
414,Dzerzhinskoye,RU,2022-09-18 23:04:26,56.8344,95.2283,41.5,81,61,2.55
415,Rojhan,PK,2022-09-18 23:04:27,28.6868,69.9534,84.4,42,0,11.12
416,Avera,US,2022-09-18 23:04:27,33.194,-82.5271,83.55,62,88,6.24
417,Watsa,CD,2022-09-18 23:04:27,3.0372,29.5355,62.85,98,82,1.74
418,Visselhovede,DE,2022-09-18 23:04:28,52.9833,9.6,49.64,93,42,8.86
419,Doha,QA,2022-09-18 23:04:28,25.2867,51.5333,89.49,55,0,10.36
420,Zykovo,RU,2022-09-18 23:04:28,55.9519,93.1461,30.94,83,72,3.98
421,Havoysund,NO,2022-09-18 23:02:21,70.9963,24.6622,46.63,85,100,18.03
422,Sinegorskiy,RU,2022-09-18 23:04:29,48.0139,40.8447,70.88,58,82,7.29
423,Rupert,US,2022-09-18 23:04:30,42.6191,-113.6772,80.55,22,0,14.97
424,Ngunguru,NZ,2022-09-18 23:04:31,-35.6167,174.5,62.42,80,98,19.69
425,Vakhrushev,RU,2022-09-18 23:04:32,48.9833,142.9667,60.1,93,50,7.4
426,Yuza,JP,2022-09-18 23:04:32,39.0,139.9167,80.22,82,100,9.53
427,Japura,ID,2022-09-18 23:04:33,-0.3167,102.35,73.45,96,100,1.86
428,Boyolangu,ID,2022-09-18 23:04:33,-8.1181,111.8935,74.89,89,78,5.28
429,Urubicha,BO,2022-09-18 23:04:34,-15.3833,-62.95,93.52,26,34,5.44
430,Mtambile,TZ,2022-09-18 23:04:35,-5.3833,39.7,74.93,85,10,11.32
431,Crevedia,RO,2022-09-18 23:04:36,44.6,25.9333,53.67,62,0,10.36
432,Fairbanks,US,2022-09-18 23:01:43,64.8378,-147.7164,57.6,55,86,1.01
433,Lhokseumawe,ID,2022-09-18 23:04:37,5.1801,97.1507,75.58,86,97,3.98
434,Poya,NC,2022-09-18 23:04:38,-21.35,165.15,79.99,62,3,3.36
435,Pandan,PH,2022-09-18 23:04:39,14.0453,124.1694,82.65,76,99,9.1
436,Mount Gambier,AU,2022-09-18 23:04:40,-37.8333,140.7667,53.6,71,12,7.18
437,Vila Velha,BR,2022-09-18 23:00:29,-20.3297,-40.2925,67.95,76,37,1.99
438,Ostrovnoy,RU,2022-09-18 23:04:41,68.0531,39.5131,46.94,96,100,6.69
439,Rabak,SD,2022-09-18 23:04:41,13.1809,32.74,79.93,65,84,9.57
440,Bure,ET,2022-09-18 23:04:41,10.7,37.0667,54.32,92,83,4.43
441,Puerto Colombia,CO,2022-09-18 23:04:42,10.9878,-74.9547,80.69,75,42,8.57
442,Morayfield,AU,2022-09-18 23:04:42,-27.1167,152.95,74.91,32,0,2.89
443,Oleksandrivka,UA,2022-09-18 23:04:42,48.9634,32.2349,51.57,76,100,18.05
444,Obo,CF,2022-09-18 23:04:43,5.3998,26.4869,66.87,97,67,2.28
445,Mangaratiba,BR,2022-09-18 23:04:44,-22.9597,-44.0406,62.78,77,16,2.13
446,Rock Sound,BS,2022-09-18 22:59:57,24.9,-76.2,83.66,71,7,9.95
447,Lasem,ID,2022-09-18 23:04:45,-6.6922,111.4527,76.3,83,36,5.99
448,Samoded,RU,2022-09-18 23:04:46,63.6083,40.5111,44.06,98,56,4.29
449,Pimentel,PE,2022-09-18 23:04:46,-6.8367,-79.9342,62.89,77,40,19.57
450,Cabras,IT,2022-09-18 23:04:47,39.93,8.5314,63.84,69,20,5.39
451,Sola,VU,2022-09-18 23:01:19,-13.8833,167.55,80.4,80,93,23.31
452,Uribia,CO,2022-09-18 23:05:48,11.7139,-72.266,82.02,76,72,10.87
453,Punta Alta,AR,2022-09-18 23:05:51,-38.8759,-62.0736,52.12,98,100,11.32
454,Ust-Uda,RU,2022-09-18 23:05:51,54.1742,103.0304,38.21,87,23,2.86
455,Viedma,AR,2022-09-18 23:05:52,-40.8135,-62.9967,46.13,95,100,22.82
456,Srivardhan,IN,2022-09-18 23:05:53,18.0333,73.0167,75.4,86,72,3.65
457,Lompoc,US,2022-09-18 23:05:53,34.6391,-120.4579,75.61,58,100,16.11
458,Comodoro Rivadavia,AR,2022-09-18 23:05:54,-45.8667,-67.5,42.66,65,100,5.75
459,Cristalina,BR,2022-09-18 23:05:55,-16.7686,-47.6136,72.45,51,69,1.9
460,Bahile,PH,2022-09-18 23:05:55,9.9995,118.7878,78.78,86,83,1.68
461,Vagur,FO,2022-09-18 23:05:56,61.4732,-6.8119,48.49,67,100,9.73
462,Vanimo,PG,2022-09-18 23:01:20,-2.6741,141.3028,81.03,80,69,3.2
463,Sinnamary,GF,2022-09-18 23:05:57,5.3833,-52.95,79.74,81,94,11.14
464,Deputatskiy,RU,2022-09-18 23:05:58,69.3,139.9,29.84,85,100,4.14
465,Ibirama,BR,2022-09-18 23:05:58,-27.0569,-49.5178,58.68,98,77,3.98
466,Bay Roberts,CA,2022-09-18 23:05:59,47.5999,-53.2648,54.34,78,31,5.01
467,Belousovka,KZ,2022-09-18 23:05:59,50.1339,82.5239,29.25,64,0,2.24
468,Roma,US,2022-09-18 23:04:31,43.2128,-75.4557,72.09,95,75,3.44
469,San Pedro,PH,2022-09-18 23:06:01,14.35,121.0167,77.36,94,100,6.11
470,Mogadishu,SO,2022-09-18 23:06:02,2.0371,45.3438,76.82,86,83,15.52
471,Tran,BG,2022-09-18 23:06:03,42.8353,22.6517,42.31,72,0,3.22
472,Melito Di Porto Salvo,IT,2022-09-18 23:06:03,37.9222,15.7714,74.73,68,40,1.14
473,San Francisco,US,2022-09-18 23:04:31,37.7749,-122.4194,71.69,80,75,27.63
474,Puurmani,EE,2022-09-18 23:06:06,58.5738,26.2878,50.22,86,100,4.74
475,Mayo,US,2022-09-18 23:06:07,38.8876,-76.5119,82.94,71,0,5.75
476,Akureyri,IS,2022-09-18 23:06:08,65.6835,-18.0878,47.86,75,27,8.12
477,George Town,MY,2022-09-18 23:06:08,5.4112,100.3354,78.89,89,20,0.0
478,Tambura,SS,2022-09-18 23:06:09,5.6,27.4667,68.04,95,45,3.65
479,Sao Jose Do Belmonte,BR,2022-09-18 23:06:11,-7.8614,-38.7597,78.57,41,95,13.29
480,Bahia Blanca,AR,2022-09-18 23:06:11,-38.7196,-62.2724,52.21,98,100,5.01
481,Gao,ML,2022-09-18 23:02:23,16.6362,1.637,85.62,44,74,2.1
482,Litovko,RU,2022-09-18 23:06:12,49.2361,135.1742,49.68,86,96,11.83
483,San Ignacio,BZ,2022-09-18 23:06:12,17.1561,-89.0714,73.54,100,0,4.61
484,Vladyslavivka,UA,2022-09-18 23:06:12,45.1667,35.3667,64.29,53,100,14.58
485,Marrakesh,MA,2022-09-18 23:06:13,31.6315,-8.0083,73.47,64,40,8.05
486,Salinas,US,2022-09-18 23:06:13,36.6777,-121.6555,68.99,73,100,17.27
487,Davila,PH,2022-09-18 23:05:58,18.4726,120.5763,80.82,80,98,11.34
488,Cimislia,MD,2022-09-18 23:06:15,46.52,28.7842,46.54,58,1,13.31
489,Norrkoping,SE,2022-09-18 23:04:06,58.5942,16.1826,52.79,86,100,3.44
490,San Borja,BO,2022-09-18 23:06:15,-14.8167,-66.85,83.14,55,46,3.4
491,San Jeronimo,PE,2022-09-18 23:06:16,-11.9472,-75.2829,57.42,62,49,2.62
492,Ormara,PK,2022-09-18 23:02:11,25.2088,64.6357,79.32,79,0,3.53
493,Lokosovo,RU,2022-09-18 23:06:16,61.1333,74.8167,49.53,95,87,12.48
494,Husavik,IS,2022-09-18 23:06:17,66.0449,-17.3389,47.19,75,32,9.26
495,Gari,RU,2022-09-18 23:02:19,59.4307,62.3497,46.08,82,96,5.03
496,Los Llanos De Aridane,ES,2022-09-18 23:07:17,28.6585,-17.9182,69.55,95,0,3.44
497,Rosetta,EG,2022-09-18 23:07:18,31.4044,30.4164,74.64,67,0,6.22
498,Ossora,RU,2022-09-18 23:07:19,59.2353,163.0719,48.9,43,2,3.49
499,Port Hawkesbury,CA,2022-09-18 23:07:20,45.6169,-61.3485,52.59,72,87,3.0
500,Leh,IN,2022-09-18 23:06:10,34.1667,77.5833,52.32,33,0,2.13
501,Verkh-Usugli,RU,2022-09-18 23:07:21,52.7,115.1667,28.11,57,6,2.51
502,Ilinskoye-Khovanskoye,RU,2022-09-18 23:07:22,56.9718,39.7684,51.64,98,100,10.67
503,Fairlie,GB,2022-09-18 23:07:23,55.756,-4.8556,53.51,89,15,6.24
504,Oranjemund,NA,2022-09-18 23:07:23,-28.55,16.4333,52.43,88,19,8.12
505,Waipawa,NZ,2022-09-18 23:07:24,-41.4122,175.5153,55.67,66,100,9.82
506,Bakchar,RU,2022-09-18 23:07:24,57.0186,82.0711,48.27,65,85,8.59
507,Coquimbo,CL,2022-09-18 23:07:25,-29.9533,-71.3436,55.13,76,0,12.66
508,Belaya Gora,RU,2022-09-18 23:07:25,68.5333,146.4167,41.65,50,100,13.22
509,Seduva,LT,2022-09-18 23:07:26,55.7667,23.7667,46.83,95,100,7.63
510,Batagay,RU,2022-09-18 23:07:26,67.6333,134.6333,32.43,94,100,8.84
511,Bocas Del Toro,PA,2022-09-18 23:07:26,9.3333,-82.25,79.9,78,100,5.53
512,San Quintin,MX,2022-09-18 23:05:23,30.4833,-115.95,71.74,65,0,14.83
513,Ciudad Bolivar,VE,2022-09-18 23:07:27,8.1222,-63.5497,85.59,62,87,0.43
514,Portland,US,2022-09-18 23:04:10,45.5234,-122.6762,79.93,44,100,10.36
515,Waitara,NZ,2022-09-18 23:07:27,-38.925,174.25,57.22,93,100,23.4
516,Coahuayana,MX,2022-09-18 23:07:29,18.7333,-103.6833,76.23,96,100,4.16
517,Biak,ID,2022-09-18 23:07:29,-0.9131,122.8766,77.34,79,77,3.87
518,Raudeberg,NO,2022-09-18 23:07:30,61.9875,5.1352,48.87,69,75,21.09
519,Clarence Town,AU,2022-09-18 23:07:30,-32.5833,151.7833,63.99,56,100,9.73
520,Inhambane,MZ,2022-09-18 23:07:30,-23.865,35.3833,72.25,90,1,14.58
521,Tenenkou,ML,2022-09-18 23:07:31,14.4572,-4.9169,81.41,68,78,10.6
522,Bilibino,RU,2022-09-18 23:07:31,68.0546,166.4372,30.67,77,93,2.53
523,Soe,ID,2022-09-18 23:07:32,-9.8607,124.284,71.56,57,68,3.44
524,Aras,ES,2022-09-18 23:07:32,42.5617,-2.356,57.61,77,0,1.14
525,Saint-Georges,GD,2022-09-18 23:07:33,12.0564,-61.7485,83.88,84,20,11.5
526,Oussouye,SN,2022-09-18 23:03:09,12.485,-16.5469,76.86,85,100,2.93
527,San Patricio,US,2022-09-18 23:07:34,28.017,-97.5169,91.35,60,63,14.0
528,Kalispell,US,2022-09-18 23:07:34,48.1958,-114.3129,72.5,35,0,4.61
529,Waingapu,ID,2022-09-18 23:07:34,-9.6567,120.2641,78.35,75,17,3.56
530,San Vicente,AR,2022-09-18 23:07:35,-26.6167,-54.1333,62.76,59,0,3.74
531,Riyadh,SA,2022-09-18 23:03:37,24.6877,46.7219,85.86,16,0,7.54
532,Mitu,CO,2022-09-18 23:07:35,1.1983,-70.1733,80.2,70,98,2.39
533,Sfantu Gheorghe,RO,2022-09-18 23:07:35,45.8667,25.7833,47.93,69,24,12.88
534,Le Vauclin,MQ,2022-09-18 23:07:36,14.5452,-60.8388,80.65,89,64,4.61
535,Swan River,CA,2022-09-18 23:07:37,52.1058,-101.2676,72.59,36,41,9.33
536,Cubuk,TR,2022-09-18 23:03:08,40.2386,33.0322,67.77,63,0,1.14
537,Hamilton,US,2022-09-18 23:04:55,39.1834,-84.5333,82.44,60,40,6.91
538,Soure,BR,2022-09-18 23:07:40,-0.7167,-48.5233,80.1,78,87,13.22
539,Yaan,NG,2022-09-18 23:07:40,7.3833,8.5667,72.32,94,92,8.97
540,Valleyview,CA,2022-09-18 23:04:49,55.0667,-117.2859,59.31,54,97,8.16
541,Brae,GB,2022-09-18 23:08:41,60.3964,-1.353,47.28,70,71,10.71
542,Maniitsoq,GL,2022-09-18 23:08:42,65.4167,-52.9,46.06,74,100,10.96
543,Ukiah,US,2022-09-18 23:08:42,39.1502,-123.2078,63.37,90,100,5.75
544,Statesville,US,2022-09-18 23:08:43,35.7826,-80.8873,79.25,60,0,0.0
545,Pokrovsk,UA,2022-09-18 23:08:44,48.282,37.1758,53.8,60,81,16.46
546,Edd,ER,2022-09-18 23:08:44,13.9297,41.6925,90.61,61,85,5.66
547,Sangar,RU,2022-09-18 23:08:44,63.9242,127.4739,32.74,83,21,10.96
548,Luanda,AO,2022-09-18 23:07:22,-8.8368,13.2343,71.31,90,65,9.98
549,Flin Flon,CA,2022-09-18 23:08:45,54.7682,-101.865,68.77,44,72,6.96
550,Imbituba,BR,2022-09-18 23:05:26,-28.24,-48.6703,60.76,82,20,10.27
551,Okhotsk,RU,2022-09-18 23:04:18,59.3833,143.3,44.04,85,100,27.2
552,Pahrump,US,2022-09-18 23:08:45,36.2083,-115.9839,87.85,14,0,15.99
553,Pangkalanbuun,ID,2022-09-18 23:08:45,-2.6833,111.6167,74.77,97,99,1.81
554,Hendrina,ZA,2022-09-18 23:08:46,-26.1588,29.7153,58.28,32,0,6.04
555,Lexington,US,2022-09-18 23:04:25,37.9887,-84.4777,82.29,47,40,6.91
556,Gafanha Da Encarnacao,PT,2022-09-18 23:08:48,40.6181,-8.733,73.06,80,37,3.74
557,Gimli,CA,2022-09-18 23:08:48,50.6336,-96.9907,65.35,65,100,8.84
558,Tiznit,MA,2022-09-18 23:08:48,29.5833,-9.5,65.14,77,0,3.02
559,Luis Correia,BR,2022-09-18 23:08:49,-2.8792,-41.6669,78.91,83,100,13.44
560,Broome,US,2022-09-18 23:08:49,42.2506,-75.833,74.39,77,100,6.91
561,Kyshtovka,RU,2022-09-18 23:08:49,56.555,76.6271,52.48,49,95,12.55
562,Marsa Matruh,EG,2022-09-18 23:08:50,31.3525,27.2453,76.05,82,12,8.48
563,Shelburne,CA,2022-09-18 23:08:51,44.0787,-80.2041,72.75,76,65,7.58
